FBG data file in Text:
Start Time now : 2018.11.22 16:59:43
Save Speed : 4000 Hz
1	3	3	4	0	1550.7550	1558.7787	1553.9153	1548.1447	1544.9238	1540.8396	1536.3033	1548.5564	1543.0217	1539.9604	1536.3420	
1	3	3	4	0	1550.7585	1558.7826	1553.9159	1548.1442	1544.9240	1540.8398	1536.3036	1548.5571	1543.0232	1539.9564	1536.3416	
1	3	3	4	0	1550.7573	1558.7813	1553.9188	1548.1460	1544.9252	1540.8394	1536.3030	1548.5577	1543.0223	1539.9591	1536.3418	
1	3	3	4	0	1550.7562	1558.7760	1553.9142	1548.1465	1544.9286	1540.8396	1536.3030	1548.5554	1543.0236	1539.9620	1536.3428	
1	3	3	4	0	1550.7554	1558.7759	1553.9136	1548.1478	1544.9275	1540.8394	1536.3010	1548.5568	1543.0255	1539.9590	1536.3409	
1	3	3	4	0	1550.7581	1558.7789	1553.9161	1548.1473	1544.9288	1540.8389	1536.3008	1548.5558	1543.0261	1539.9585	1536.3403	
1	3	3	4	0	1550.7584	1558.7815	1553.9166	1548.1492	1544.9241	1540.8369	1536.3008	1548.5585	1543.0229	1539.9592	1536.3397	
1	3	3	4	0	1550.7578	1558.7813	1553.9193	1548.1465	1544.9265	1540.8370	1536.3016	1548.5582	1543.0227	1539.9575	1536.3397	
1	3	3	4	0	1550.7585	1558.7784	1553.9136	1548.1455	1544.9238	1540.8392	1536.3014	1548.5582	1543.0231	1539.9589	1536.3413	
1	3	3	4	0	1550.7578	1558.7809	1553.9141	1548.1449	1544.9221	1540.8389	1536.2999	1548.5553	1543.0249	1539.9600	1536.3416	
1	3	3	4	0	1550.7588	1558.7791	1553.9150	1548.1493	1544.9270	1540.8392	1536.3009	1548.5538	1543.0249	1539.9620	1536.3396	
1	3	3	4	0	1550.7560	1558.7766	1553.9155	1548.1490	1544.9261	1540.8400	1536.3038	1548.5582	1543.0232	1539.9601	1536.3438	
1	3	3	4	0	1550.7584	1558.7792	1553.9161	1548.1451	1544.9276	1540.8391	1536.3032	1548.5564	1543.0217	1539.9575	1536.3423	
1	3	3	4	0	1550.7594	1558.7830	1553.9174	1548.1447	1544.9264	1540.8381	1536.3027	1548.5571	1543.0232	1539.9585	1536.3402	
1	3	3	4	0	1550.7584	1558.7799	1553.9165	1548.1451	1544.9250	1540.8381	1536.3038	1548.5546	1543.0198	1539.9622	1536.3428	
1	3	3	4	0	1550.7583	1558.7782	1553.9147	1548.1458	1544.9268	1540.8406	1536.3063	1548.5530	1543.0249	1539.9624	1536.3427	
1	3	3	4	0	1550.7570	1558.7756	1553.9148	1548.1479	1544.9235	1540.8402	1536.3044	1548.5554	1543.0239	1539.9608	1536.3434	
1	3	3	4	0	1550.7598	1558.7798	1553.9176	1548.1449	1544.9255	1540.8389	1536.3047	1548.5541	1543.0240	1539.9609	1536.3430	
1	3	3	4	0	1550.7557	1558.7810	1553.9181	1548.1449	1544.9231	1540.8381	1536.3022	1548.5564	1543.0216	1539.9575	1536.3414	
