FBG data file in Text:
Start Time now : 2018.11.22 15:4:16
Save Speed : 4000 Hz
1	4	3	4	0	1550.7543	1560.4476	1558.2805	1553.4093	1547.6436	1544.3522	1540.2961	1535.7762	1548.0182	1542.4843	1539.4078	1535.6967	
1	4	3	4	0	1550.7550	1560.4287	1558.2773	1553.4102	1547.6433	1544.3524	1540.2969	1535.7762	1548.0188	1542.4839	1539.4064	1535.6969	
1	4	3	4	0	1550.7521	1560.4365	1558.2819	1553.4104	1547.6437	1544.3549	1540.2982	1535.7773	1548.0183	1542.4851	1539.4071	1535.6957	
1	4	3	4	0	1550.7528	1565.2190	1558.2809	1553.4067	1547.6467	1544.3492	1540.2983	1535.7747	1548.0150	1542.4846	1539.4093	1535.6965	
1	4	3	4	0	1550.7529	1560.4489	1558.2758	1553.4050	1547.6477	1544.3563	1540.2981	1535.7764	1548.0155	1542.4869	1539.4091	1535.6952	
1	4	3	4	0	1550.7529	1560.4725	1558.2683	1553.4067	1547.6476	1544.3557	1540.2977	1535.7771	1548.0171	1542.4851	1539.4093	1535.6970	
1	4	3	4	0	1550.7531	1560.4634	1558.2736	1553.4081	1547.6466	1544.3561	1540.2982	1535.7782	1548.0181	1542.4856	1539.4066	1535.6989	
1	4	3	4	0	1550.7542	1560.4471	1558.2794	1553.4119	1547.6454	1544.3531	1540.2966	1535.7773	1548.0197	1542.4816	1539.4064	1535.6982	
1	4	3	4	0	1550.7531	1560.4528	1558.2742	1553.4099	1547.6477	1544.3538	1540.2991	1535.7781	1548.0178	1542.4834	1539.4071	1535.6953	
1	4	3	4	0	1550.7561	1560.4603	1558.2777	1553.4077	1547.6484	1544.3552	1540.2974	1535.7781	1548.0146	1542.4867	1539.4122	1535.6976	
1	4	3	4	0	1550.7543	1560.4565	1558.2758	1553.4063	1547.6505	1544.3557	1540.2990	1535.7799	1548.0149	1542.4886	1539.4099	1535.7003	
1	4	3	4	0	1550.7545	1560.4485	1558.2780	1553.4070	1547.6484	1544.3535	1540.2968	1535.7772	1548.0167	1542.4851	1539.4097	1535.6962	
1	4	3	4	0	1550.7542	1560.4563	1558.2817	1553.4100	1547.6427	1544.3561	1540.2961	1535.7772	1548.0165	1542.4823	1539.4066	1535.6958	
1	4	3	4	0	1550.7550	1560.4452	1558.2797	1553.4094	1547.6432	1544.3546	1540.2960	1535.7772	1548.0173	1542.4850	1539.4067	1535.6980	
1	4	3	4	0	1550.7524	1560.4479	1558.2781	1553.4106	1547.6456	1544.3516	1540.2987	1535.7762	1548.0149	1542.4849	1539.4087	1535.6979	
1	4	3	4	0	1550.7557	1560.4581	1558.2780	1553.4067	1547.6487	1544.3552	1540.2966	1535.7782	1548.0156	1542.4861	1539.4104	1535.6957	
1	4	3	4	0	1550.7515	1560.4498	1558.2782	1553.4061	1547.6469	1544.3544	1540.2990	1535.7755	1548.0168	1542.4845	1539.4115	1535.6951	
1	4	3	4	0	1550.7529	1560.4463	1558.2789	1553.4072	1547.6458	1544.3522	1540.2970	1535.7764	1548.0176	1542.4845	1539.4087	1535.6971	
1	4	3	4	0	1550.7526	1560.4462	1558.2799	1553.4086	1547.6438	1544.3540	1540.2965	1535.7764	1548.0170	1542.4834	1539.4065	1535.6978	
1	4	3	4	0	1550.7552	1560.4512	1558.2814	1553.4086	1547.6447	1544.3503	1540.2971	1535.7765	1548.0187	1542.4822	1539.4065	1535.6989	
1	4	3	4	0	1550.7542	1560.4457	1558.2842	1553.4070	1547.6469	1544.3553	1540.2974	1535.7764	1548.0171	1542.4841	1539.4099	1535.6963	
1	4	3	4	0	1550.7533	1560.4419	1558.2788	1553.4049	1547.6475	1544.3506	1540.2977	1535.7781	1548.0143	1542.4878	1539.4099	1535.6995	
1	4	3	4	0	1550.7542	1560.4633	1558.2784	1553.4067	1547.6494	1544.3555	1540.2979	1535.7762	1548.0155	1542.4872	1539.4092	1535.6958	
