Absolute Time Status	N/A			Absolute Time Status	N/A			Absolute Time Status	N/A			
Absolute Time Source	PC			Absolute Time Source	PC			Absolute Time Source	PC			
Absolute Time	2018-11-22 08:40:15 ms 538.032			Absolute Time	2018-11-22 08:40:15 ms 538.032			Absolute Time	2018-11-22 08:40:15 ms 538.032			
PhysicalChannelId	Input11			PhysicalChannelId	Input10			PhysicalChannelId	Input9			
Channel group	Group 1			Channel group	Group 1			Channel group	Group 1			
Channelgroup	Vibration			Channelgroup	Vibration			Channelgroup	Vibration			
Actual sensitivity	0.01023 V/g			Actual sensitivity	0.01009 V/g			Actual sensitivity	0.01027 V/g			
Cylinder offset	0 бу			Cylinder offset	0 бу			Cylinder offset	0 бу			
User comment				User comment				User comment				
User channel id				User channel id				User channel id				
Channel id	13			Channel id	12			Channel id	11			
Channel name	C11			Channel name	C10			Channel name	C9			
DOF id	Point11:None			DOF id	Point10:None			DOF id	Point9:None			
Point direction sign				Point direction sign				Point direction sign				
Point direction absolute	None			Point direction absolute	None			Point direction absolute	None			
Point direction	None			Point direction	None			Point direction	None			
Point id node	Point11			Point id node	Point10			Point id node	Point9			
Point id component				Point id component				Point id component				
Point id	Point11			Point id	Point10			Point id	Point9			
Zero compensation	0 g			Zero compensation	0 g			Zero compensation	0 g			
Lower Limit EU	-977.517 g			Lower Limit EU	-991.08 g			Lower Limit EU	-973.71 g			
Upper Limit EU	977.517 g			Upper Limit EU	991.08 g			Upper Limit EU	973.71 g			
Function class	Time			Function class	Time			Function class	Time			
Weighting	Linear			Weighting	Linear			Weighting	Linear			
Modified	Thu Nov 22 2018 16:40:17			Modified	Thu Nov 22 2018 16:40:17			Modified	Thu Nov 22 2018 16:40:17			
Created	Thu Nov 22 2018 16:40:17			Created	Thu Nov 22 2018 16:40:17			Created	Thu Nov 22 2018 16:40:17			
Span	800 Hz			Span	800 Hz			Span	800 Hz			
Sample frequency	2048 Hz			Sample frequency	2048 Hz			Sample frequency	2048 Hz			
X axis increment	0.000488281 s			X axis increment	0.000488281 s			X axis increment	0.000488281 s			
X axis	0.000360967-6.00036 s			X axis	0.000360967-6.00036 s			X axis	0.000360967-6.00036 s			
X axis unit	s			X axis unit	s			X axis unit	s			
Number of lines	12288			Number of lines	12288			Number of lines	12288			
Value type	Real			Value type	Real			Value type	Real			
Range	0.286501 g			Range	0.182319 g			Range	0.168188 g			
Max value	0.155959 g			Max value	0.102229 g			Max value	0.082133 g			
Min value	-0.130542 g			Min value	-0.0800897 g			Min value	-0.0860554 g			
Y axis unit	g			Y axis unit	g			Y axis unit	g			
3.609667581e-004	3.090538704e-002			3.609667581e-004	-1.149324052e-002			3.609667581e-004	-8.914579783e-003			
8.492480081e-004	5.465122495e-002			8.492480081e-004	6.170055439e-003			8.492480081e-004	-1.557079935e-002			
1.337529258e-003	2.601302847e-002			1.337529258e-003	8.468703543e-004			1.337529258e-003	-2.852665531e-003			
1.825810508e-003	-4.164471072e-002			1.825810508e-003	-1.427581454e-002			1.825810508e-003	4.397859360e-003			
2.314091758e-003	-7.171481702e-002			2.314091758e-003	8.468703543e-004			2.314091758e-003	-4.160137232e-003			
2.802373008e-003	-1.885347935e-002			2.802373008e-003	-1.209814792e-003			2.802373008e-003	-2.020638084e-002			
3.290654258e-003	2.112066990e-002			3.290654258e-003	2.371236992e-002			3.290654258e-003	-3.280565360e-002			
3.778935508e-003	3.317257759e-002			3.778935508e-003	4.331136955e-002			3.778935508e-003	-5.218000700e-002			
4.267216758e-003	2.863819648e-003			4.267216758e-003	-6.049073959e-003			4.267216758e-003	-2.258360212e-002			
4.755498008e-003	-8.090290506e-002			4.755498008e-003	-6.291036918e-003			4.755498008e-003	-2.282132425e-002			
5.243779258e-003	-8.985234146e-002			5.243779258e-003	-1.996194407e-002			5.243779258e-003	-1.628396574e-002			
5.732060508e-003	-2.458111865e-002			5.732060508e-003	-3.823014742e-002			5.732060508e-003	-5.705331061e-003			
6.220341758e-003	2.159797318e-002			6.220341758e-003	-1.899409223e-002			6.220341758e-003	5.467608934e-003			
6.708623008e-003	7.350470430e-002			6.708623008e-003	-2.383335140e-002			6.708623008e-003	2.805121105e-002			
7.196904258e-003	1.980808590e-002			7.196904258e-003	-1.717937004e-002			7.196904258e-003	1.390674446e-002			
7.685185508e-003	-5.918560606e-002			7.685185508e-003	-2.782574021e-003			7.685185508e-003	1.236155063e-002			
8.173466758e-003	-4.952021475e-002			8.173466758e-003	-1.875212927e-002			8.173466758e-003	6.061914253e-003			
8.661748008e-003	-3.233729686e-002			8.661748008e-003	-5.081222126e-003			8.661748008e-003	-1.806688169e-002			
9.150029258e-003	2.243325391e-002			9.150029258e-003	4.234351772e-003			9.150029258e-003	-1.759143744e-002			
9.638310508e-003	6.336200971e-002			9.638310508e-003	-2.359138844e-002			9.638310508e-003	-9.984329357e-003			
1.012659176e-002	2.028538917e-003			1.012659176e-002	1.342894419e-002			1.012659176e-002	-1.224268957e-002			
1.061487301e-002	-5.548650568e-002			1.061487301e-002	-1.415483306e-002			1.061487301e-002	1.307471702e-003			
1.110315426e-002	-6.932830065e-002			1.110315426e-002	-2.673690690e-002			1.110315426e-002	1.152952319e-002			
1.159143551e-002	-1.992741172e-002			1.159143551e-002	2.661592542e-003			1.159143551e-002	-2.294018531e-002			
1.207971676e-002	1.073932368e-003			1.207971676e-002	1.984096259e-002			1.207971676e-002	-3.185476509e-002			
1.256799801e-002	3.866156525e-002			1.256799801e-002	4.960240647e-002			1.256799801e-002	-5.966825402e-002			
1.305627926e-002	-3.937752016e-003			1.305627926e-002	-2.649494394e-002			1.305627926e-002	-2.175157467e-002			
1.354456051e-002	-9.259683529e-002			1.354456051e-002	1.742133300e-002			1.354456051e-002	-3.672806871e-002			
1.403284176e-002	-8.639189272e-002			1.403284176e-002	-4.343235103e-002			1.403284176e-002	-1.747257638e-002			
1.452112301e-002	-2.828021902e-002			1.452112301e-002	-5.020731386e-002			1.452112301e-002	1.901777020e-003			
1.500940426e-002	1.372246915e-002			1.500940426e-002	-1.633249969e-002			1.500940426e-002	-1.176724531e-002			
1.549768551e-002	6.515189699e-002			1.549768551e-002	-5.214301753e-002			1.549768551e-002	3.149818190e-002			
1.598596676e-002	1.598965970e-002			1.598596676e-002	-1.584857377e-002			1.598596676e-002	1.188610638e-003			
1.647424801e-002	-6.908964901e-002			1.647424801e-002	-1.342894419e-002			1.647424801e-002	8.557996592e-003			
1.696252926e-002	-5.345796676e-002			1.696252926e-002	-2.564807359e-002			1.696252926e-002	-1.105407893e-002			
1.745081051e-002	-2.291055718e-002			1.745081051e-002	-5.323185084e-003			1.745081051e-002	-1.450104978e-002			
1.793909176e-002	2.159797318e-002			1.793909176e-002	-4.960240647e-003			1.793909176e-002	-1.545193829e-002			
1.842737301e-002	6.109481916e-002			1.842737301e-002	1.693740709e-003			1.842737301e-002	-1.901777020e-002			
1.891565426e-002	8.352807307e-004			1.891565426e-002	2.419629584e-004			1.891565426e-002	-2.020638084e-003			
1.940393551e-002	-5.500920241e-002			1.940393551e-002	1.076735165e-002			1.940393551e-002	-1.045977361e-002			
1.989221676e-002	-6.407796463e-002			1.989221676e-002	-2.964046240e-002			1.989221676e-002	1.331243914e-002			
2.038049801e-002	-8.710784763e-003			2.038049801e-002	1.621151821e-002			2.038049801e-002	-1.782915957e-002			
2.086877926e-002	1.813752444e-002			2.086877926e-002	1.234011088e-002			2.086877926e-002	-2.163271361e-002			
2.135706051e-002	3.221797104e-002			2.135706051e-002	4.319038807e-002			2.135706051e-002	-5.170456274e-002			
2.184534176e-002	-1.169393023e-002			2.184534176e-002	-1.512268490e-002			2.184534176e-002	-1.913663127e-002			
2.233362301e-002	-7.851638869e-002			2.233362301e-002	-9.557536856e-003			2.233362301e-002	-2.091954722e-002			
2.282190426e-002	-8.305076979e-002			2.282190426e-002	-3.109224015e-002			2.282190426e-002	-2.103840829e-002			
2.331018551e-002	-2.231392809e-002			2.331018551e-002	-3.956094369e-002			2.331018551e-002	4.516720424e-003			
2.379846676e-002	5.035549548e-002			2.379846676e-002	-3.145518459e-002			2.379846676e-002	2.377221276e-003			
2.428674801e-002	5.846965115e-002			2.428674801e-002	-2.843064761e-002			2.428674801e-002	2.484196233e-002			
2.477502926e-002	1.801819862e-002			2.477502926e-002	8.468703543e-003			2.477502926e-002	-1.188610638e-004			
2.526331051e-002	-3.842291361e-002			2.526331051e-002	-3.000340684e-002			2.526331051e-002	1.842346489e-002			
2.575159176e-002	-6.431661626e-002			2.575159176e-002	1.197716644e-002			2.575159176e-002	-2.234587999e-002			
2.623987301e-002	-3.102471285e-003			2.623987301e-002	-4.718277688e-003			2.623987301e-002	-7.131663827e-003			
2.672815426e-002	4.522448528e-002			2.672815426e-002	-2.564807359e-002			2.672815426e-002	3.446970850e-003			
2.721643551e-002	4.534381109e-002			2.721643551e-002	3.181812903e-002			2.721643551e-002	-3.161704296e-002			
2.770471676e-002	6.443594208e-003			2.770471676e-002	-2.649494394e-002			2.770471676e-002	1.461991084e-002			
2.819299801e-002	-4.904291147e-002			2.819299801e-002	-3.145518459e-003			2.819299801e-002	-7.607108082e-003			
2.868127926e-002	-6.789639082e-002			2.868127926e-002	-2.540611063e-002			2.868127926e-002	9.984329357e-003			
2.916956051e-002	-2.386516373e-004			2.916956051e-002	-1.040440721e-002			2.916956051e-002	-1.141066212e-002			
2.965784176e-002	1.885347935e-002			2.965784176e-002	1.645348117e-002			2.965784176e-002	-2.900209956e-002			
3.014612301e-002	3.221797104e-002			3.014612301e-002	2.213961069e-002			3.014612301e-002	-4.599923168e-002			
3.063440426e-002	-7.756178214e-003			3.063440426e-002	-1.234011088e-002			3.063440426e-002	-2.781348892e-002			
3.112268551e-002	-9.498335166e-002			3.112268551e-002	-1.161422200e-002			3.112268551e-002	-2.175157467e-002			
3.161096676e-002	-6.932830065e-002			3.161096676e-002	-2.673690690e-002			3.161096676e-002	-3.542059701e-002			
3.209924801e-002	-2.016606336e-002			3.209924801e-002	-5.153811013e-002			3.209924801e-002	5.348747870e-003			
3.258752926e-002	3.746830706e-002			3.258752926e-002	-1.354992567e-002			3.258752926e-002	-8.914579783e-003			
3.307581051e-002	6.085616752e-002			3.307581051e-002	-3.218107346e-002			3.307581051e-002	1.818574276e-002			
3.356409176e-002	-5.966290934e-004			3.356409176e-002	2.177666625e-003			3.356409176e-002	-8.557996592e-003			
3.405237301e-002	-5.190673112e-002			3.405237301e-002	-1.500170342e-002			3.405237301e-002	4.041276168e-003			
3.454065426e-002	-5.584448314e-002			3.454065426e-002	-1.621151821e-002			3.454065426e-002	-1.057863468e-002			
3.502893551e-002	-1.097797532e-002			3.502893551e-002	1.935703667e-003			3.502893551e-002	-2.389107382e-002			
3.551721676e-002	3.400785832e-002			3.551721676e-002	-4.936044351e-002			3.551721676e-002	1.331243914e-002			
3.600549801e-002	3.150201613e-002			3.600549801e-002	1.137225904e-002			3.600549801e-002	-1.961207552e-002			
3.649377926e-002	-4.295729472e-003			3.649377926e-002	-2.697886986e-002			3.649377926e-002	1.913663127e-002			
3.698206051e-002	-5.441257331e-002			3.698206051e-002	-2.044586998e-002			3.698206051e-002	6.656219572e-003			
3.747034176e-002	-5.990156097e-002			3.747034176e-002	-4.234351772e-003			3.747034176e-002	-7.131663827e-004			
3.795862301e-002	3.818426197e-003			3.795862301e-002	-4.476314730e-003			3.795862301e-002	-1.842346489e-002			
3.844690426e-002	2.505842192e-002			3.844690426e-002	2.455924028e-002			3.844690426e-002	-3.173590403e-002			
3.893518551e-002	1.837617608e-002			3.893518551e-002	1.149324052e-002			3.893518551e-002	-3.375654211e-002			
3.942346676e-002	-3.376920668e-002			3.942346676e-002	9.557536856e-003			3.942346676e-002	-3.708465190e-002			
3.991174801e-002	-7.326605266e-002			3.991174801e-002	-2.322844400e-002			3.991174801e-002	-2.068182510e-002			
4.040002926e-002	-6.956695228e-002			4.040002926e-002	-2.915653648e-002			4.040002926e-002	-1.949321446e-002			
4.088831051e-002	-1.038134622e-002			4.088831051e-002	-2.903555500e-003			4.088831051e-002	-1.830460382e-002			
4.137659176e-002	6.634515518e-002			4.137659176e-002	-3.532659192e-002			4.137659176e-002	1.081635680e-002			
4.186487301e-002	5.584448314e-002			4.186487301e-002	-1.221912940e-002			4.186487301e-002	1.485763297e-002			
4.235315426e-002	-1.622831134e-002			4.235315426e-002	1.185618496e-002			4.235315426e-002	-2.377221276e-004			
4.284143551e-002	-3.412718414e-002			4.284143551e-002	-1.887311075e-002			4.284143551e-002	1.355016127e-002			
4.332971676e-002	-4.152538490e-002			4.332971676e-002	-2.419629584e-002			4.332971676e-002	3.684692977e-003			
4.381799801e-002	-1.897280517e-002			4.381799801e-002	1.548562934e-002			4.381799801e-002	-1.735371531e-002			
4.430627926e-002	6.825436828e-002			4.430627926e-002	-1.669544413e-002			4.430627926e-002	-6.061914253e-003			
4.479456051e-002	5.131010203e-002			4.479456051e-002	-1.234011088e-002			4.479456051e-002	1.010319042e-002			
4.528284176e-002	-5.727639296e-003			4.528284176e-002	1.294501827e-002			4.528284176e-002	-1.664054893e-003			
4.577112301e-002	-5.274201185e-002			4.577112301e-002	-3.460070305e-002			4.577112301e-002	2.448537914e-002			
4.625940426e-002	-2.446179283e-002			4.625940426e-002	-1.887311075e-002			4.625940426e-002	1.675940999e-002			
4.674768551e-002	-1.587033388e-002			4.674768551e-002	-6.895944314e-003			4.674768551e-002	-1.069749574e-003			
4.723596676e-002	5.190673112e-002			4.723596676e-002	6.508803580e-002			4.723596676e-002	-5.051595211e-002			
4.772424801e-002	4.116740744e-002			4.772424801e-002	-2.044586998e-002			4.772424801e-002	-1.652168787e-002			
4.821252926e-002	-4.474718200e-002			4.821252926e-002	3.907701778e-002			4.821252926e-002	-4.647467594e-002			
4.870081051e-002	-7.505593994e-002			4.870081051e-002	-8.710666501e-003			4.870081051e-002	-3.565831913e-002			
4.918909176e-002	-6.193009989e-002			4.918909176e-002	-4.706179540e-002			4.918909176e-002	5.111025742e-003			
4.967737301e-002	1.145527859e-002			4.967737301e-002	-9.678518335e-004			4.967737301e-002	-1.878004808e-002			
5.016565426e-002	5.202605694e-002			5.016565426e-002	-5.686129522e-002			5.016565426e-002	3.411312530e-002			
5.065393551e-002	3.913886852e-002			5.065393551e-002	1.645348117e-002			5.065393551e-002	-4.873303615e-003			
5.114221676e-002	-2.565505101e-002			5.114221676e-002	-3.617346228e-002			5.114221676e-002	1.973093659e-002			
5.163049801e-002	-6.932830065e-002			5.163049801e-002	7.863796147e-003			5.163049801e-002	-2.329676850e-002			
5.211877926e-002	-5.787302206e-002			5.211877926e-002	-8.468703543e-004			5.211877926e-002	-1.699713212e-002			
5.260706051e-002	6.562920027e-003			5.260706051e-002	-2.528512915e-002			5.260706051e-002	-3.684692977e-003			
