FBG data file in Text:
Start Time now : 2018.11.22 15:21:32
Save Speed : 4000 Hz
1	4	3	4	0	1550.7539	1560.3206	1558.4431	1553.6223	1547.8497	1544.5773	1540.5035	1535.9918	1548.2213	1542.6909	1539.6216	1535.9155	
1	4	3	4	0	1550.7563	1560.3126	1558.4452	1553.6224	1547.8495	1544.5770	1540.5065	1535.9897	1548.2177	1542.6914	1539.6229	1535.9147	
1	4	3	4	0	1550.7537	1560.3319	1558.4377	1553.6207	1547.8536	1544.5795	1540.5035	1535.9933	1548.2186	1542.6917	1539.6239	1535.9167	
1	4	3	4	0	1550.7527	1560.3098	1558.4443	1553.6206	1547.8501	1544.5819	1540.5054	1535.9945	1548.2177	1542.6910	1539.6235	1535.9169	
1	4	3	4	0	1550.7542	1560.3137	1558.4448	1553.6211	1547.8519	1544.5769	1540.5045	1535.9950	1548.2200	1542.6904	1539.6234	1535.9191	
1	4	3	4	0	1550.7531	1560.3379	1558.4386	1553.6232	1547.8501	1544.5774	1540.5054	1535.9957	1548.2177	1542.6899	1539.6226	1535.9205	
1	4	3	4	0	1550.7527	1560.3131	1558.4419	1553.6200	1547.8485	1544.5748	1540.5054	1535.9935	1548.2173	1542.6918	1539.6234	1535.9171	
1	4	3	4	0	1550.7540	1560.3264	1558.4409	1553.6232	1547.8513	1544.5740	1540.5043	1535.9950	1548.2184	1542.6903	1539.6246	1535.9169	
1	4	3	4	0	1550.7518	1560.3030	1558.4424	1553.6223	1547.8523	1544.5798	1540.5054	1535.9945	1548.2186	1542.6931	1539.6252	1535.9178	
1	4	3	4	0	1550.7546	1560.3060	1558.4448	1553.6229	1547.8527	1544.5780	1540.5052	1535.9923	1548.2177	1542.6923	1539.6248	1535.9142	
1	4	3	4	0	1550.7529	1560.3112	1558.4363	1553.6218	1547.8512	1544.5812	1540.5054	1535.9938	1548.2190	1542.6927	1539.6227	1535.9166	
1	4	3	4	0	1550.7540	1560.2858	1558.4489	1553.6265	1547.8513	1544.5742	1540.5033	1535.9938	1548.2213	1542.6902	1539.6228	1535.9170	
1	4	3	4	0	1550.7529	1560.3157	1558.4391	1553.6233	1547.8527	1544.5793	1540.5043	1535.9935	1548.2206	1542.6904	1539.6211	1535.9150	
1	4	3	4	0	1550.7520	1559.5494	1558.3838	1553.6212	1547.8519	1544.5831	1540.5043	1535.9938	1548.2180	1542.6929	1539.6215	1535.9148	
1	4	3	4	0	1550.7533	1559.5355	1558.3878	1553.6206	1547.8533	1544.5768	1540.5052	1535.9955	1548.2184	1542.6938	1539.6224	1535.9171	
1	4	3	4	0	1550.7544	1559.5468	1558.3937	1553.6212	1547.8523	1544.5771	1540.5054	1535.9930	1548.2203	1542.6927	1539.6233	1535.9159	
1	4	3	4	0	1550.7516	1559.5394	1558.3853	1553.6212	1547.8516	1544.5754	1540.5043	1535.9921	1548.2209	1542.6913	1539.6215	1535.9159	
1	4	3	4	0	1550.7509	1559.5255	1558.3629	1553.6216	1547.8527	1544.5804	1540.5033	1535.9918	1548.2194	1542.6912	1539.6213	1535.9158	
