Absolute Time Status	N/A			Absolute Time Status	N/A			Absolute Time Status	N/A			
Absolute Time Source	PC			Absolute Time Source	PC			Absolute Time Source	PC			
Absolute Time	2018-11-22 09:13:22 ms 217.861			Absolute Time	2018-11-22 09:13:22 ms 217.861			Absolute Time	2018-11-22 09:13:22 ms 217.861			
PhysicalChannelId	Input11			PhysicalChannelId	Input10			PhysicalChannelId	Input9			
Channel group	Group 1			Channel group	Group 1			Channel group	Group 1			
Channelgroup	Vibration			Channelgroup	Vibration			Channelgroup	Vibration			
Actual sensitivity	0.01023 V/g			Actual sensitivity	0.01009 V/g			Actual sensitivity	0.01027 V/g			
Cylinder offset	0 бу			Cylinder offset	0 бу			Cylinder offset	0 бу			
User comment				User comment				User comment				
User channel id				User channel id				User channel id				
Channel id	13			Channel id	12			Channel id	11			
Channel name	C11			Channel name	C10			Channel name	C9			
DOF id	Point11:None			DOF id	Point10:None			DOF id	Point9:None			
Point direction sign				Point direction sign				Point direction sign				
Point direction absolute	None			Point direction absolute	None			Point direction absolute	None			
Point direction	None			Point direction	None			Point direction	None			
Point id node	Point11			Point id node	Point10			Point id node	Point9			
Point id component				Point id component				Point id component				
Point id	Point11			Point id	Point10			Point id	Point9			
Zero compensation	0 g			Zero compensation	0 g			Zero compensation	0 g			
Lower Limit EU	-977.517 g			Lower Limit EU	-991.08 g			Lower Limit EU	-973.71 g			
Upper Limit EU	977.517 g			Upper Limit EU	991.08 g			Upper Limit EU	973.71 g			
Function class	Time			Function class	Time			Function class	Time			
Weighting	Linear			Weighting	Linear			Weighting	Linear			
Modified	Thu Nov 22 2018 17:13:23			Modified	Thu Nov 22 2018 17:13:23			Modified	Thu Nov 22 2018 17:13:23			
Created	Thu Nov 22 2018 17:13:23			Created	Thu Nov 22 2018 17:13:23			Created	Thu Nov 22 2018 17:13:23			
Span	800 Hz			Span	800 Hz			Span	800 Hz			
Sample frequency	2048 Hz			Sample frequency	2048 Hz			Sample frequency	2048 Hz			
X axis increment	0.000488281 s			X axis increment	0.000488281 s			X axis increment	0.000488281 s			
X axis	0.000136661-6.00014 s			X axis	0.000136661-6.00014 s			X axis	0.000136661-6.00014 s			
X axis unit	s			X axis unit	s			X axis unit	s			
Number of lines	12288			Number of lines	12288			Number of lines	12288			
Value type	Real			Value type	Real			Value type	Real			
Range	0.362631 g			Range	0.321327 g			Range	0.321995 g			
Max value	0.170159 g			Max value	0.160421 g			Max value	0.147982 g			
Min value	-0.192473 g			Min value	-0.160905 g			Min value	-0.174013 g			
Y axis unit	g			Y axis unit	g			Y axis unit	g			
1.366606905e-004	-5.966290934e-002			1.366606905e-004	5.637736930e-002			1.366606905e-004	-1.913663127e-002			
6.249419405e-004	-1.002336877e-001			6.249419405e-004	-4.113370292e-002			6.249419405e-004	2.507968446e-002			
1.113223190e-003	-2.338786046e-002			1.113223190e-003	5.262694345e-002			1.113223190e-003	-5.289317338e-002			
1.601504440e-003	3.555909396e-002			1.601504440e-003	5.807111001e-003			1.601504440e-003	1.271813382e-002			
2.089785690e-003	5.238403440e-002			2.089785690e-003	2.601101803e-002			2.089785690e-003	-1.782915957e-002			
2.578066940e-003	8.710784763e-003			2.578066940e-003	3.193911051e-002			2.578066940e-003	2.912096063e-002			
3.066348190e-003	-4.092875580e-002			3.066348190e-003	-1.088833313e-002			3.066348190e-003	2.103840829e-002			
3.554629440e-003	-8.018695015e-002			3.554629440e-003	4.597296209e-003			3.554629440e-003	3.411312530e-002			
4.042910690e-003	-9.068762219e-003			4.042910690e-003	-4.270646215e-002			4.042910690e-003	5.491381147e-002			
4.531191940e-003	3.269527432e-002			4.531191940e-003	8.468703543e-004			4.531191940e-003	1.973093659e-002			
5.019473190e-003	2.076269245e-002			5.019473190e-003	1.161422200e-002			5.019473190e-003	3.458856956e-002			
5.507754440e-003	3.388853250e-002			5.507754440e-003	2.964046240e-002			5.507754440e-003	-9.508885102e-004			
5.996035690e-003	-7.636852395e-002			5.996035690e-003	6.097466551e-002			5.996035690e-003	9.390024038e-003			
6.484316940e-003	-6.419729044e-002			6.484316940e-003	6.351527657e-002			6.484316940e-003	-2.900209956e-002			
6.972598190e-003	-9.904042950e-003			6.972598190e-003	-7.621833189e-003			6.972598190e-003	2.603057297e-002			
7.460879440e-003	1.038134622e-002			7.460879440e-003	9.400260933e-002			7.460879440e-003	-3.958073424e-002			
7.949160690e-003	6.825436828e-002			7.949160690e-003	1.996194407e-002			7.949160690e-003	1.188610638e-002			
8.437441940e-003	1.181325605e-002			8.437441940e-003	-1.705838857e-002			8.437441940e-003	1.580852148e-002			
8.925723190e-003	-5.990156097e-002			8.925723190e-003	5.891798036e-002			8.925723190e-003	-2.828893318e-002			
9.414004440e-003	-8.519863453e-002			9.414004440e-003	-3.750425855e-002			9.414004440e-003	2.187043574e-002			
9.902285690e-003	-1.766022116e-002			9.902285690e-003	6.049073959e-002			9.902285690e-003	-5.277431232e-002			
1.039056694e-002	4.617909183e-002			1.039056694e-002	-7.500851710e-003			1.039056694e-002	3.851098466e-002			
1.087884819e-002	7.839706287e-002			1.087884819e-002	4.476314730e-002			1.087884819e-002	-1.568966042e-002			
1.136712944e-002	-6.324268390e-003			1.136712944e-002	1.076735165e-002			1.136712944e-002	6.038142040e-002			
1.185541069e-002	-5.047482130e-002			1.185541069e-002	2.697886986e-002			1.185541069e-002	1.461991084e-002			
1.234369194e-002	-6.920897483e-002			1.234369194e-002	8.952629460e-003			1.234369194e-002	3.732237403e-002			
1.283197319e-002	-2.052404081e-002			1.283197319e-002	-5.444166563e-003			1.283197319e-002	3.803554041e-002			
1.332025444e-002	2.589370265e-002			1.332025444e-002	4.028683257e-002			1.332025444e-002	9.746607230e-003			
1.380853569e-002	2.529707356e-002			1.380853569e-002	-8.226740585e-003			1.380853569e-002	3.684692977e-002			
1.429681694e-002	3.114403867e-002			1.429681694e-002	4.669885097e-002			1.429681694e-002	1.426332765e-003			
1.478509819e-002	-8.090290506e-002			1.478509819e-002	5.807111001e-003			1.478509819e-002	4.564264849e-002			
1.527337944e-002	-6.873167155e-002			1.527337944e-002	6.218448030e-002			1.527337944e-002	-3.898642892e-002			
1.576166069e-002	-1.396112078e-002			1.576166069e-002	-1.270305531e-002			1.576166069e-002	2.472310127e-002			
1.624994194e-002	-3.221797104e-003			1.624994194e-002	7.960581331e-002			1.624994194e-002	-4.576150955e-002			
1.673822319e-002	5.632178641e-002			1.673822319e-002	5.540951747e-002			1.673822319e-002	-1.188610638e-002			
1.722650444e-002	2.959280303e-002			1.722650444e-002	-3.399579565e-002			1.722650444e-002	1.366902233e-002			
1.771478569e-002	-6.145279662e-002			1.771478569e-002	6.315233214e-002			1.771478569e-002	-2.044410297e-002			
1.820306694e-002	-1.079898659e-001			1.820306694e-002	-3.702033263e-002			1.820306694e-002	2.377221276e-002			
1.869134819e-002	-2.863819648e-003			1.869134819e-002	5.444166563e-002			1.869134819e-002	-6.145116997e-002			
1.917962944e-002	1.777954698e-002			1.917962944e-002	-1.113029609e-002			1.917962944e-002	3.720351296e-002			
1.966791069e-002	5.799234787e-002			1.966791069e-002	7.379870230e-002			1.966791069e-002	-3.922415105e-002			
2.015619194e-002	4.773032747e-004			2.015619194e-002	-3.024536980e-003			2.015619194e-002	4.635581487e-002			
2.064447319e-002	-5.811167369e-002			2.064447319e-002	2.722083282e-002			2.064447319e-002	3.328109786e-003			
2.113275444e-002	-7.887436614e-002			2.113275444e-002	-7.016925793e-003			2.113275444e-002	3.482629169e-002			
2.162103569e-002	-3.448516160e-002			2.162103569e-002	-4.004486961e-002			2.162103569e-002	4.730670338e-002			
2.210931694e-002	1.956943426e-002			2.210931694e-002	8.831647981e-003			2.210931694e-002	8.676857656e-003			
2.259759819e-002	7.994829851e-003			2.259759819e-002	-3.907701778e-002			2.259759819e-002	5.372520083e-002			
2.308587944e-002	2.887684812e-002			2.308587944e-002	7.029023941e-002			2.308587944e-002	-3.030957126e-002			
2.357416069e-002	-5.727639296e-002			2.357416069e-002	-9.799499814e-003			2.357416069e-002	5.515153359e-002			
2.406244194e-002	-7.099886211e-002			2.406244194e-002	7.391968378e-002			2.406244194e-002	-4.706898126e-002			
2.455072319e-002	-2.768358993e-002			2.455072319e-002	8.831647981e-003			2.455072319e-002	1.818574276e-002			
2.503900444e-002	1.670561461e-002			2.503900444e-002	6.908042462e-002			2.503900444e-002	-3.304337573e-002			
2.552728569e-002	6.920897483e-002			2.552728569e-002	5.238498049e-002			2.552728569e-002	-1.141066212e-002			
2.601556694e-002	1.933078262e-002			2.601556694e-002	-2.685788838e-002			2.601556694e-002	1.806688169e-002			
2.650384819e-002	-4.176403653e-002			2.650384819e-002	7.658127633e-002			2.650384819e-002	-4.148251126e-002			
2.699212944e-002	-1.071545852e-001			2.699212944e-002	-7.065318385e-002			2.699212944e-002	3.351881999e-002			
2.748041069e-002	-1.754089534e-002			2.748041069e-002	9.593831300e-002			2.748041069e-002	-8.439135528e-002			
2.796869194e-002	4.104808162e-002			2.796869194e-002	-2.443825880e-002			2.796869194e-002	4.706898126e-002			
2.845697319e-002	7.040223302e-002			2.845697319e-002	4.548903617e-002			2.845697319e-002	-2.056296403e-002			
2.894525444e-002	-1.288718842e-002			2.894525444e-002	3.290696234e-002			2.894525444e-002	4.326542722e-002			
2.943353569e-002	-4.892358565e-002			2.943353569e-002	7.137907272e-003			2.943353569e-002	2.626829509e-002			
2.992181694e-002	-5.417392168e-002			2.992181694e-002	-1.185618496e-002			2.992181694e-002	4.706898126e-002			
3.041009819e-002	-4.343459800e-002			3.041009819e-002	-1.875212927e-002			3.041009819e-002	4.920848040e-002			
3.089837944e-002	2.493909610e-002			3.089837944e-002	3.956094369e-002			3.089837944e-002	-2.496082339e-003			
3.138666069e-002	3.388853250e-002			3.138666069e-002	-5.480461007e-002			3.138666069e-002	7.476360912e-002			
3.187494194e-002	2.756426411e-002			3.187494194e-002	8.710666501e-002			3.187494194e-002	-3.256793148e-002			
3.236322319e-002	-6.562920027e-002			3.236322319e-002	8.468703543e-004			3.236322319e-002	5.170456274e-002			
3.285150444e-002	-5.274201185e-002			3.285150444e-002	5.008633238e-002			3.285150444e-002	-2.876437743e-002			
3.333978569e-002	-2.291055718e-002			3.333978569e-002	1.354992567e-002			3.333978569e-002	1.533307723e-002			
3.382806694e-002	1.933078262e-002			3.382806694e-002	7.537146153e-002			3.382806694e-002	-3.756009615e-002			
3.431634819e-002	6.622582936e-002			3.431634819e-002	4.331136955e-002			3.431634819e-002	-1.141066212e-002			
3.480462944e-002	1.563168225e-002			3.480462944e-002	-1.548562934e-002			3.480462944e-002	1.438218872e-002			
3.529291069e-002	-4.319594636e-002			3.529291069e-002	7.041122089e-002			3.529291069e-002	-4.433517679e-002			
3.578119194e-002	-1.152687408e-001			3.578119194e-002	-6.436214693e-002			3.578119194e-002	4.588037062e-002			
3.626947319e-002	1.193258187e-003			3.626947319e-002	9.569635004e-002			3.626947319e-002	-8.332160571e-002			
3.675775444e-002	3.997414925e-002			3.675775444e-002	-4.198057328e-002			3.675775444e-002	4.516720424e-002			
3.724603569e-002	3.376920668e-002			3.724603569e-002	6.508803580e-002			3.724603569e-002	-2.876437743e-002			
3.773431694e-002	-1.658628880e-002			3.773431694e-002	2.177666625e-002			3.773431694e-002	3.720351296e-002			
3.822259819e-002	-4.355392381e-002			3.822259819e-002	-4.839259167e-003			3.822259819e-002	1.164838425e-002			
3.871087944e-002	-8.460200544e-002			3.871087944e-002	2.298648105e-003			3.871087944e-002	3.137932084e-002			
3.919916069e-002	-3.603639724e-002			3.919916069e-002	-4.452118434e-002			3.919916069e-002	5.503267253e-002			
3.968744194e-002	3.054740958e-002			3.968744194e-002	1.645348117e-002			3.968744194e-002	-5.229886806e-003			
4.017572319e-002	8.114155670e-003			4.017572319e-002	-6.375723953e-002			4.017572319e-002	7.987463486e-002			
4.066400444e-002	1.503505315e-002			4.066400444e-002	5.952288776e-002			4.066400444e-002	-2.115726935e-002			
4.115228569e-002	-6.288470644e-002			4.115228569e-002	2.516414767e-002			4.115228569e-002	2.282132425e-002			
4.164056694e-002	-4.486650782e-002			4.164056694e-002	3.871407334e-002			4.164056694e-002	-4.160137232e-002			
4.212884819e-002	-4.796897911e-002			4.212884819e-002	3.859309186e-002			4.212884819e-002	-8.914579783e-003			
4.261712944e-002	4.403122709e-002			4.261712944e-002	8.807451685e-002			4.261712944e-002	-5.657786636e-002			
4.310541069e-002	6.980560392e-002			4.310541069e-002	-7.258888751e-003			4.310541069e-002	1.461991084e-002			
4.359369194e-002	-7.875504032e-003			4.359369194e-002	1.052538869e-002			4.359369194e-002	3.209248722e-003			
4.408197319e-002	-4.856560820e-002			4.408197319e-002	3.726229559e-002			4.408197319e-002	-3.446970850e-002			
4.457025444e-002	-1.171779539e-001			4.457025444e-002	-3.980290665e-002			4.457025444e-002	1.378788340e-002			
4.505853569e-002	-5.488987659e-003			4.505853569e-002	9.182494270e-002			4.505853569e-002	-8.011235699e-002			
4.554681694e-002	4.916223729e-002			4.554681694e-002	-3.012438832e-002			4.554681694e-002	3.946187317e-002			
4.603509819e-002	5.560583150e-002			4.603509819e-002	8.190446141e-002			4.603509819e-002	-3.565831913e-002			
4.652337944e-002	-3.066673540e-002			4.652337944e-002	-1.500170342e-002			4.652337944e-002	7.381272061e-002			
