FBG data file in Text:
Start Time now : 2018.11.22 17:8:38
Save Speed : 4000 Hz
1	3	3	4	0	1550.7563	1558.8329	1553.9589	1548.1732	1544.9979	1540.9132	1536.3693	1548.5951	1543.0653	1540.0067	1536.3905	
1	3	3	4	0	1550.7584	1558.8318	1553.9580	1548.1763	1544.9965	1540.9100	1536.3663	1548.5980	1543.0635	1540.0040	1536.3884	
1	3	3	4	0	1550.7581	1558.8358	1553.9606	1548.1718	1544.9973	1540.9097	1536.3641	1548.5981	1543.0653	1540.0050	1536.3882	
1	3	3	4	0	1550.7566	1558.8325	1553.9594	1548.1741	1544.9982	1540.9095	1536.3660	1548.5964	1543.0646	1540.0050	1536.3892	
1	3	3	4	0	1550.7590	1558.8292	1553.9595	1548.1779	1544.9973	1540.9121	1536.3652	1548.5951	1543.0647	1540.0050	1536.3906	
1	3	3	4	0	1550.7576	1558.8282	1553.9567	1548.1743	1544.9972	1540.9084	1536.3639	1548.5951	1543.0647	1540.0054	1536.3883	
1	3	3	4	0	1550.7592	1558.8296	1553.9590	1548.1747	1544.9921	1540.9099	1536.3628	1548.5953	1543.0624	1540.0040	1536.3878	
1	3	3	4	0	1550.7588	1558.8323	1553.9592	1548.1722	1544.9969	1540.9091	1536.3665	1548.5979	1543.0645	1540.0031	1536.3899	
1	3	3	4	0	1550.7589	1558.8334	1553.9628	1548.1720	1544.9937	1540.9105	1536.3656	1548.5988	1543.0642	1540.0004	1536.3899	
1	3	3	4	0	1550.7579	1558.8315	1553.9600	1548.1740	1544.9976	1540.9102	1536.3658	1548.5958	1543.0653	1540.0063	1536.3899	
1	3	3	4	0	1550.7581	1558.8326	1553.9594	1548.1760	1545.0011	1540.9103	1536.3645	1548.5962	1543.0657	1540.0060	1536.3884	
1	3	3	4	0	1550.7561	1558.8306	1553.9579	1548.1718	1544.9961	1540.9111	1536.3677	1548.5931	1543.0652	1540.0084	1536.3916	
1	3	3	4	0	1550.7573	1558.8326	1553.9607	1548.1741	1544.9977	1540.9120	1536.3663	1548.5953	1543.0643	1540.0063	1536.3894	
1	3	3	4	0	1550.7554	1558.8336	1553.9601	1548.1754	1544.9965	1540.9095	1536.3672	1548.5966	1543.0629	1540.0063	1536.3894	
1	3	3	4	0	1550.7568	1558.8351	1553.9607	1548.1707	1544.9999	1540.9111	1536.3673	1548.5968	1543.0620	1540.0040	1536.3905	
1	3	3	4	0	1550.7574	1558.8318	1553.9583	1548.1719	1544.9951	1540.9106	1536.3704	1548.5948	1543.0664	1540.0061	1536.3917	
1	3	3	4	0	1550.7583	1558.8303	1553.9606	1548.1763	1544.9963	1540.9131	1536.3678	1548.5941	1543.0665	1540.0067	1536.3892	
1	3	3	4	0	1550.7568	1558.8290	1553.9572	1548.1759	1544.9972	1540.9095	1536.3683	1548.5944	1543.0647	1540.0067	1536.3905	
1	3	3	4	0	1550.7576	1558.8328	1553.9591	1548.1736	1544.9996	1540.9133	1536.3671	1548.5972	1543.0648	1540.0054	1536.3894	
1	3	3	4	0	1550.7583	1558.8339	1553.9615	1548.1707	1544.9990	1540.9087	1536.3668	1548.5978	1543.0636	1540.0013	1536.3901	
1	3	3	4	0	1550.7574	1558.8359	1553.9614	1548.1741	1544.9948	1540.9102	1536.3632	1548.5980	1543.0627	1540.0023	1536.3882	
1	3	3	4	0	1550.7576	1558.8315	1553.9587	1548.1746	1544.9969	1540.9103	1536.3635	1548.5958	1543.0638	1540.0060	1536.3894	
1	3	3	4	0	1550.7574	1558.8309	1553.9558	1548.1730	1544.9990	1540.9108	1536.3624	1548.5950	1543.0674	1540.0054	1536.3892	
1	3	3	4	0	1550.7574	1558.8320	1553.9572	1548.1754	1544.9983	1540.9088	1536.3650	1548.5963	1543.0658	1540.0050	1536.3910	
1	3	3	4	0	1550.7585	1558.8326	1553.9601	1548.1757	1544.9956	1540.9095	1536.3636	1548.5975	1543.0641	1540.0040	1536.3887	
1	3	3	4	0	1550.7560	1558.8293	1553.9595	1548.1732	1544.9971	1540.9100	1536.3655	1548.5984	1543.0635	1540.0023	1536.3887	
1	3	3	4	0	1550.7554	1558.8315	1553.9572	1548.1740	1544.9963	1540.9100	1536.3656	1548.5958	1543.0624	1540.0023	1536.3917	
1	3	3	4	0	1550.7584	1558.8313	1553.9585	1548.1726	1544.9930	1540.9110	1536.3641	1548.5935	1543.0648	1540.0040	1536.3876	
1	3	3	4	0	1550.7581	1558.8300	1553.9600	1548.1753	1544.9993	1540.9094	1536.3662	1548.5935	1543.0674	1540.0067	1536.3906	
1	3	3	4	0	1550.7554	1558.8309	1553.9591	1548.1732	1544.9974	1540.9106	1536.3678	1548.5968	1543.0647	1540.0063	1536.3920	
1	3	3	4	0	1550.7581	1558.8336	1553.9603	1548.1741	1544.9965	1540.9106	1536.3676	1548.5975	1543.0624	1540.0031	1536.3907	
1	3	3	4	0	1550.7589	1558.8379	1553.9614	1548.1704	1544.9939	1540.9113	1536.3679	1548.5963	1543.0645	1540.0013	1536.3904	
1	3	3	4	0	1550.7574	1558.8378	1553.9607	1548.1743	1544.9968	1540.9106	1536.3680	1548.5958	1543.0636	1540.0050	1536.3922	
1	3	3	4	0	1550.7568	1558.8315	1553.9581	1548.1722	1544.9962	1540.9098	1536.3685	1548.5948	1543.0667	1540.0067	1536.3917	
1	3	3	4	0	1550.7570	1558.8297	1553.9573	1548.1754	1545.0000	1540.9132	1536.3667	1548.5953	1543.0662	1540.0063	1536.3889	
1	3	3	4	0	1550.7585	1558.8335	1553.9586	1548.1733	1544.9973	1540.9108	1536.3691	1548.5947	1543.0659	1540.0050	1536.3915	
1	3	3	4	0	1550.7595	1558.8319	1553.9596	1548.1735	1544.9954	1540.9106	1536.3669	1548.5986	1543.0637	1540.0037	1536.3900	
1	3	3	4	0	1550.7560	1558.8325	1553.9618	1548.1713	1544.9961	1540.9121	1536.3672	1548.6000	1543.0629	1540.0031	1536.3903	
1	3	3	4	0	1550.7557	1558.8306	1553.9592	1548.1757	1544.9963	1540.9095	1536.3644	1548.5956	1543.0653	1540.0044	1536.3903	
1	3	3	4	0	1550.7594	1558.8307	1553.9581	1548.1763	1545.0002	1540.9086	1536.3635	1548.5959	1543.0659	1540.0063	1536.3896	
1	3	3	4	0	1550.7572	1558.8300	1553.9578	1548.1758	1544.9954	1540.9086	1536.3634	1548.5956	1543.0647	1540.0061	1536.3903	
