FBG data file in Text:
Start Time now : 2018.11.22 15:34:59
Save Speed : 4000 Hz
1	4	3	4	0	1550.7539	1559.4828	1558.4521	1553.6936	1547.9192	1544.6602	1540.5798	1536.0648	1548.2725	1542.7506	1539.6854	1535.9822	
1	4	3	4	0	1550.7535	1559.4624	1558.4337	1553.6945	1547.9193	1544.6593	1540.5791	1536.0656	1548.2732	1542.7502	1539.6858	1535.9835	
1	4	3	4	0	1550.7529	1559.4515	1558.4412	1553.6914	1547.9178	1544.6572	1540.5779	1536.0642	1548.2720	1542.7504	1539.6847	1535.9824	
1	4	3	4	0	1550.7528	1559.4705	1558.4575	1553.6925	1547.9174	1544.6541	1540.5778	1536.0626	1548.2722	1542.7485	1539.6831	1535.9823	
1	4	3	4	0	1550.7524	1559.4432	1558.4420	1553.6971	1547.9147	1544.6560	1540.5800	1536.0624	1548.2742	1542.7489	1539.6844	1535.9830	
1	4	3	4	0	1550.7550	1559.4430	1558.4274	1553.6963	1547.9165	1544.6530	1540.5779	1536.0604	1548.2751	1542.7502	1539.6865	1535.9835	
1	4	3	4	0	1550.7516	1559.4460	1558.4495	1553.6936	1547.9172	1544.6559	1540.5796	1536.0630	1548.2686	1542.7488	1539.6875	1535.9830	
1	4	3	4	0	1550.7529	1559.4600	1558.4434	1553.6924	1547.9160	1544.6588	1540.5795	1536.0620	1548.2688	1542.7527	1539.6877	1535.9830	
1	4	3	4	0	1550.7535	1559.4706	1558.4484	1553.6948	1547.9147	1544.6578	1540.5807	1536.0662	1548.2700	1542.7515	1539.6875	1535.9847	
1	4	3	4	0	1550.7546	1559.4548	1558.4360	1553.6943	1547.9142	1544.6591	1540.5778	1536.0636	1548.2737	1542.7482	1539.6840	1535.9829	
1	4	3	4	0	1550.7527	1559.4608	1558.4570	1553.6929	1547.9137	1544.6569	1540.5797	1536.0648	1548.2729	1542.7487	1539.6855	1535.9845	
1	4	3	4	0	1550.7512	1559.4844	1558.4490	1553.6912	1547.9149	1544.6593	1540.5793	1536.0658	1548.2698	1542.7510	1539.6873	1535.9843	
1	4	3	4	0	1550.7520	1559.4968	1558.4393	1553.6940	1547.9160	1544.6550	1540.5797	1536.0651	1548.2698	1542.7501	1539.6868	1535.9829	
1	4	3	4	0	1550.7532	1559.4602	1558.4395	1553.6940	1547.9180	1544.6532	1540.5791	1536.0652	1548.2727	1542.7510	1539.6864	1535.9830	
1	4	3	4	0	1550.7521	1558.7906	1558.3049	1553.6946	1547.9175	1544.6528	1540.5790	1536.0634	1548.2703	1542.7504	1539.6854	1535.9840	
1	4	3	4	0	1550.7524	1558.7776	1558.3077	1553.6957	1547.9160	1544.6563	1540.5791	1536.0636	1548.2747	1542.7495	1539.6840	1535.9830	
1	4	3	4	0	1550.7543	1558.7833	1558.3085	1553.6979	1547.9181	1544.6581	1540.5779	1536.0647	1548.2747	1542.7489	1539.6849	1535.9834	
1	4	3	4	0	1550.7538	1558.7743	1558.3075	1553.6945	1547.9189	1544.6538	1540.5803	1536.0640	1548.2719	1542.7515	1539.6852	1535.9813	
1	4	3	4	0	1550.7537	1558.7926	1558.2980	1553.6937	1547.9202	1544.6550	1540.5809	1536.0652	1548.2725	1542.7498	1539.6864	1535.9830	
1	4	3	4	0	1550.7527	1559.4734	1558.4406	1553.6924	1547.9197	1544.6547	1540.5775	1536.0640	1548.2729	1542.7510	1539.6871	1535.9828	
1	4	3	4	0	1550.7540	1559.4708	1558.4564	1553.6959	1547.9163	1544.6569	1540.5793	1536.0630	1548.2725	1542.7494	1539.6862	1535.9852	
1	4	3	4	0	1550.7556	1559.4645	1558.4397	1553.6951	1547.9161	1544.6532	1540.5776	1536.0604	1548.2756	1542.7504	1539.6833	1535.9805	
1	4	3	4	0	1550.7527	1559.4719	1558.4512	1553.6956	1547.9160	1544.6599	1540.5796	1536.0607	1548.2708	1542.7494	1539.6854	1535.9832	
1	4	3	4	0	1550.7527	1559.4716	1558.4501	1553.6924	1547.9156	1544.6544	1540.5785	1536.0626	1548.2709	1542.7501	1539.6863	1535.9829	
1	4	3	4	0	1550.7557	1559.4603	1558.4495	1553.6951	1547.9154	1544.6569	1540.5797	1536.0646	1548.2693	1542.7506	1539.6873	1535.9835	
1	4	3	4	0	1550.7534	1559.4742	1558.4460	1553.6921	1547.9171	1544.6569	1540.5782	1536.0636	1548.2737	1542.7517	1539.6874	1535.9832	
