FBG data file in Text:
Start Time now : 2018.11.22 16:32:56
Save Speed : 4000 Hz
1	3	3	4	0	1550.7584	1558.5826	1553.7125	1547.9503	1544.7037	1540.6305	1536.0978	1548.3811	1542.8427	1539.7675	1536.1415	
1	3	3	4	0	1550.7576	1558.5800	1553.7104	1547.9503	1544.7070	1540.6309	1536.0973	1548.3827	1542.8412	1539.7684	1536.1407	
1	3	3	4	0	1550.7559	1558.5814	1553.7134	1547.9507	1544.7058	1540.6307	1536.0999	1548.3827	1542.8405	1539.7632	1536.1416	
1	3	3	4	0	1550.7561	1558.5776	1553.7125	1547.9500	1544.7058	1540.6301	1536.0972	1548.3837	1542.8378	1539.7621	1536.1394	
1	3	3	4	0	1550.7565	1558.5812	1553.7139	1547.9510	1544.7076	1540.6295	1536.0996	1548.3824	1542.8403	1539.7670	1536.1415	
1	3	3	4	0	1550.7551	1558.5781	1553.7108	1547.9526	1544.7068	1540.6316	1536.0997	1548.3820	1542.8400	1539.7683	1536.1393	
1	3	3	4	0	1550.7567	1558.5785	1553.7112	1547.9526	1544.7059	1540.6328	1536.1027	1548.3811	1542.8413	1539.7650	1536.1453	
1	3	3	4	0	1550.7555	1558.5740	1553.7124	1547.9507	1544.7061	1540.6338	1536.1001	1548.3813	1542.8405	1539.7670	1536.1407	
1	3	3	4	0	1550.7549	1558.5800	1553.7142	1547.9490	1544.7095	1540.6315	1536.1022	1548.3843	1542.8374	1539.7644	1536.1434	
1	3	3	4	0	1550.7566	1558.5770	1553.7129	1547.9489	1544.7063	1540.6322	1536.1007	1548.3855	1542.8392	1539.7617	1536.1417	
1	3	3	4	0	1550.7568	1558.5789	1553.7120	1547.9509	1544.7073	1540.6328	1536.0986	1548.3822	1542.8406	1539.7672	1536.1418	
1	3	3	4	0	1550.7563	1558.5768	1553.7117	1547.9496	1544.7023	1540.6312	1536.0999	1548.3806	1542.8412	1539.7655	1536.1417	
1	3	3	4	0	1550.7571	1558.5792	1553.7100	1547.9500	1544.7030	1540.6310	1536.1000	1548.3822	1542.8420	1539.7705	1536.1438	
1	3	3	4	0	1550.7563	1558.5820	1553.7112	1547.9482	1544.7047	1540.6294	1536.1012	1548.3831	1542.8411	1539.7675	1536.1438	
1	3	3	4	0	1550.7573	1558.5829	1553.7125	1547.9482	1544.7053	1540.6310	1536.0977	1548.3851	1542.8417	1539.7662	1536.1411	
1	3	3	4	0	1550.7566	1558.5793	1553.7129	1547.9467	1544.7070	1540.6320	1536.0994	1548.3844	1542.8390	1539.7651	1536.1425	
1	3	3	4	0	1550.7563	1558.5782	1553.7083	1547.9497	1544.7061	1540.6320	1536.0972	1548.3821	1542.8419	1539.7689	1536.1405	
1	3	3	4	0	1550.7573	1558.5789	1553.7100	1547.9513	1544.7063	1540.6321	1536.0995	1548.3809	1542.8430	1539.7682	1536.1421	
1	3	3	4	0	1550.7559	1558.5782	1553.7129	1547.9517	1544.7043	1540.6322	1536.0967	1548.3820	1542.8417	1539.7692	1536.1393	
1	3	3	4	0	1550.7538	1558.5754	1553.7120	1547.9523	1544.7037	1540.6326	1536.0997	1548.3848	1542.8403	1539.7633	1536.1438	
1	3	3	4	0	1550.7544	1558.5743	1553.7112	1547.9507	1544.7051	1540.6302	1536.0996	1548.3857	1542.8381	1539.7642	1536.1415	
1	3	3	4	0	1550.7565	1558.5826	1553.7150	1547.9517	1544.7061	1540.6315	1536.1007	1548.3844	1542.8397	1539.7614	1536.1410	
1	3	3	4	0	1550.7568	1558.5780	1553.7134	1547.9540	1544.7062	1540.6326	1536.1017	1548.3835	1542.8408	1539.7655	1536.1416	
1	3	3	4	0	1550.7559	1558.5765	1553.7120	1547.9509	1544.7069	1540.6322	1536.1001	1548.3839	1542.8396	1539.7695	1536.1398	
